,stop_id_anony,suspect_arrested_flag,frisked_flag,searched_flag,ask_for_consent_flg,consent_given_flg,other_contraband_flag,firearm_flag,knife_cutter_flag,other_weapon_flag,weapon_found_flag,suspects_actions_casing_flag,suspects_actions_concealed_possession_weapon_flag,suspects_actions_decription_flag,suspects_actions_drug_transactions_flag,suspects_actions_identify_crime_pattern_flag,suspects_actions_lookout_flag,suspects_actions_other_flag,suspects_actions_proximity_to_scene_flag,suspect_reported_age,suspect_height,suspect_weight,female,issuing_officer_rank,issuing_officer_command_code,supervising_officer_rank,supervising_officer_command_code,officer_in_uniform_flag,id_card_identifies_officer_flag,shield_identifies_officer_flag,verbal_identifies_officer_flag,identified_as_cop,stop_frisk_date,stop_frisk_time,year2,month2,day2,location_in_out_code,jurisdiction_code,jurisdiction_description,stop_location_precinct,stop_location_sector_code,stop_location_full_address,stop_location_street_name,stop_location_x,stop_location_y,stop_location_patrol_boro_name,stop_location_boro_name,race,hair_color,build_type,eye_color,suspected.crime
64,66.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,30.0,5.0,100.0,1.0,POM,1,SGT,1,1,0,0,0,0,2019-06-18,17:17:00,2019,June,Tuesday,O,P,PSB,1,C,BROADWAY && RECTOR STREET,BROADWAY,980938,197020,PBMS,MANHATTAN,Black,Black,Thin,Black,Petit Larceny
65,67.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.0,5.0,120.0,1.0,POF,181,SGT,181,0,0,1,0,0,2019-06-20,14:13:00,2019,June,Thursday,O,P,PSB,1,D,VARICK STREET && CHARLTON STREET,VARICK STREET,982713,204199,PBMS,MANHATTAN,White,Bald,Thin,Blue,Grand Larceny Auto
66,68.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24.0,6.0,170.0,0.0,POM,1,SGT,1,1,0,0,0,0,2019-06-24,20:12:00,2019,June,Monday,O,P,PSB,1,C,LIBERTY STREET && TRINITY PLACE,LIBERTY STREET,981014,197835,PBMS,MANHATTAN,Black,Black,Thin,Black,CPW
67,69.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,28.0,6.0,200.0,0.0,POM,876,SGT,876,1,0,0,0,0,2019-06-29,15:20:00,2019,June,Saturday,O,P,PSB,1,A,BROADWAY && JOHN STREET,BROADWAY,981604,198068,PBMS,MANHATTAN,Black,Black,Heavy,Black,Petit Larceny
68,70.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,53.0,5.0,170.0,0.0,POM,447,SGT,447,1,0,0,0,0,2019-06-30,09:25:00,2019,June,Sunday,I,P,PSB,1,B,4 WHITEHALL STREET,WHITEHALL STREET,980596,195741,PBMS,MANHATTAN,Asian / Pacific Islander,Brown,Thin,Brown,Grand Larceny
69,71.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,32.0,6.0,160.0,0.0,POM,447,SGT,447,1,0,0,0,0,2019-07-04,18:00:00,2019,July,Thursday,I,T,Transit,1,B,3 SOUTH STREET,SOUTH STREET,980829,194864,PBMS,MANHATTAN,Black,Black,Thin,Black,Other
70,72.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,18.0,6.0,150.0,0.0,POM,1,LT,1,1,0,0,0,0,2019-07-05,22:19:00,2019,July,Friday,O,P,PSB,1,D,WEST HOUSTON STREET && WEST STREET,WEST HOUSTON STREET,981278,204888,PBMS,MANHATTAN,White,Brown,Thin,Brown,Assult
71,73.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,17.0,6.0,150.0,0.0,POM,1,LT,1,1,0,0,0,0,2019-07-05,22:19:00,2019,July,Friday,O,P,PSB,1,D,WEST HOUSTON STREET && WEST STREET,WEST HOUSTON STREET,981278,204888,PBMS,MANHATTAN,Black,Black,Thin,Black,Assult
72,74.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50.0,5.0,160.0,0.0,POM,1,SGT,1,1,0,0,0,0,2019-07-06,13:22:00,2019,July,Saturday,O,P,PSB,1,B,BEAVER STREET && NEW STREET,BEAVER STREET,980748,196128,PBMS,MANHATTAN,Black,Black,Medium,Black,Petit Larceny
73,75.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,53.0,6.0,150.0,0.0,POM,1,SGT,1,1,0,0,0,0,2019-07-08,07:14:00,2019,July,Monday,O,P,PSB,1,C,20 MURRAY STREET,MURRAY STREET,981992,199213,PBMS,MANHATTAN,Black,Black,Thin,Black,Petit Larceny
74,76.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,55.0,6.0,195.0,0.0,POM,1,SGT,1,1,0,0,0,0,2019-07-09,19:13:00,2019,July,Tuesday,O,P,PSB,1,C,281 BROADWAY,BROADWAY,982563,199570,PBMS,MANHATTAN,Black,Black,Medium,Black,Petit Larceny
75,77.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,74.0,5.0,180.0,0.0,POM,861,SGT,861,1,0,0,0,0,2019-07-12,14:32:00,2019,July,Friday,S,T,Transit,1,C,FRANKLIN STREET && VARICK STREET,FRANKLIN STREET,982327,201274,PBMS,MANHATTAN,White Hispanic,Gray,Medium,Gray,Menacing
76,78.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,43.0,5.0,240.0,0.0,POM,861,SGT,861,1,0,0,0,0,2019-07-15,19:50:00,2019,July,Monday,I,P,PSB,1,C,39 AVENUE OF THE AMERICAS,AVENUE OF THE AMERICAS,982797,201893,PBMS,MANHATTAN,White,Blonde,Medium,Other,CPW
77,79.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,56.0,5.0,175.0,0.0,POM,1,SGT,1,1,0,0,0,0,2019-07-21,15:05:00,2019,July,Sunday,S,P,PSB,1,B,2 BROADWAY,BROADWAY,980594,195807,PBMS,MANHATTAN,Black,Black,Thin,Black,Petit Larceny
78,80.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,31.0,6.0,200.0,0.0,POM,1,SGT,1,1,0,0,0,0,2019-07-21,22:05:00,2019,July,Sunday,I,P,PSB,1,D,74 GRAND STREET,GRAND STREET,983478,202289,PBMS,MANHATTAN,Black,Black,Thin,Black,Burglary
79,81.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.0,5.0,125.0,1.0,POM,1,SGT,1,1,0,0,0,0,2019-07-26,17:50:00,2019,July,Friday,O,P,PSB,1,C,123 WASHINGTON STREET,WASHINGTON STREET,980363,197635,PBMS,MANHATTAN,Black,Black,Thin,Black,Grand Larceny Auto
80,82.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,17.0,5.0,160.0,0.0,POM,1,SGT,1,1,0,0,0,0,2019-07-27,22:05:00,2019,July,Saturday,I,P,PSB,1,B,30 BROAD STREET,BROAD STREET,981131,196557,PBMS,MANHATTAN,Black,Black,Thin,Black,Criminal Mischief
81,83.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,19.0,5.0,180.0,0.0,POM,1,SGT,1,1,0,0,0,0,2019-07-27,22:05:00,2019,July,Saturday,I,P,PSB,1,B,30 BROAD STREET,BROAD STREET,981131,196557,PBMS,MANHATTAN,Black,Black,Medium,Black,Criminal Mischief
82,84.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24.0,6.0,150.0,0.0,POM,1,SGT,1,1,0,0,0,0,2019-07-28,00:57:00,2019,July,Sunday,O,P,PSB,1,C,BROADWAY && WHITE STREET,BROADWAY,983406,200873,PBMS,MANHATTAN,Black,Black,Medium,Black,Petit Larceny
83,85.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,28.0,6.0,150.0,0.0,POM,1,SGT,1,1,0,0,0,0,2019-07-28,00:57:00,2019,July,Sunday,O,P,PSB,1,C,BROADWAY && WHITE STREET,BROADWAY,983406,200873,PBMS,MANHATTAN,Black,Black,Medium,Black,Petit Larceny
84,86.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,28.0,5.0,135.0,0.0,POM,1,SGT,1,1,0,0,0,0,2019-07-28,00:57:00,2019,July,Sunday,O,P,PSB,1,C,BROADWAY && WHITE STREET,BROADWAY,983406,200873,PBMS,MANHATTAN,Black,Black,Medium,Black,Petit Larceny
85,87.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,27.0,6.0,160.0,0.0,POM,1,SGT,1,1,0,0,0,0,2019-07-28,00:57:00,2019,July,Sunday,O,P,PSB,1,C,BROADWAY && WHITE STREET,BROADWAY,983406,200873,PBMS,MANHATTAN,Black,Black,Medium,Black,Petit Larceny
86,88.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,27.0,6.0,180.0,0.0,POM,876,SGT,876,1,0,0,0,0,2019-06-29,15:20:00,2019,June,Saturday,O,P,PSB,1,A,BROADWAY && JOHN STREET,BROADWAY,981604,198068,PBMS,MANHATTAN,Black,Black,Medium,Black,Petit Larceny
87,89.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.0,6.0,170.0,0.0,POF,1,SGT,1,1,0,0,0,0,2019-08-11,18:35:00,2019,August,Sunday,O,P,PSB,1,C,79 WORTH STREET,WORTH STREET,982768,200378,PBMS,MANHATTAN,Black,Black,Thin,Black,Assult
88,90.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24.0,5.0,150.0,0.0,POM,1,SGT,1,1,0,0,0,0,2019-08-12,14:59:00,2019,August,Monday,O,P,PSB,1,A,110 WALL STREET,WALL STREET,982416,196005,PBMS,MANHATTAN,Black,Black,Thin,Black,Burglary
89,91.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,14.0,6.0,135.0,1.0,POM,1,SGT,1,1,0,0,0,0,2019-08-21,18:00:00,2019,August,Wednesday,O,P,PSB,1,A,GOLD STREET && FULTON STREET,GOLD STREET,982722,197618,PBMS,MANHATTAN,Black,Black,Medium,Black,Assult
90,92.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,13.0,5.0,165.0,1.0,POM,1,SGT,1,1,0,0,0,0,2019-08-21,18:00:00,2019,August,Wednesday,O,P,PSB,1,A,GOLD STREET && FULTON STREET,GOLD STREET,982722,197618,PBMS,MANHATTAN,Black,Black,Medium,Black,Assult
91,93.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,16.0,5.0,175.0,1.0,POM,1,SGT,1,1,0,0,0,0,2019-08-21,18:00:00,2019,August,Wednesday,O,P,PSB,1,A,GOLD STREET && FULTON STREET,GOLD STREET,982722,197618,PBMS,MANHATTAN,Black,Black,Heavy,Black,Assult
92,94.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,20.0,6.0,120.0,0.0,POM,861,SGT,861,1,0,0,0,0,2019-01-09,20:50:00,2019,January,Wednesday,S,T,Transit,1,B,BROAD STREET && EXCHANGE PLACE,BROAD STREET,981148,196593,PBMS,MANHATTAN,Black,Black,Thin,Black,CPW
93,95.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24.0,6.0,200.0,0.0,POM,1,LT,1,1,0,0,0,0,2019-08-27,12:35:00,2019,August,Tuesday,I,P,PSB,1,A,52 FULTON STREET,FULTON STREET,982939,197333,PBMS,MANHATTAN,Black,Black,Medium,Black,Petit Larceny
94,96.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,38.0,5.0,125.0,1.0,POM,1,LT,1,1,0,0,0,0,2019-08-27,12:35:00,2019,August,Tuesday,I,P,PSB,1,A,52 FULTON STREET,FULTON STREET,982939,197333,PBMS,MANHATTAN,Black,Black,Medium,Black,Petit Larceny
95,97.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,42.0,6.0,150.0,0.0,POM,861,SGT,861,1,0,0,0,0,2019-08-31,01:00:00,2019,August,Saturday,O,P,PSB,1,A,FULTON STREET && WILLIAM STREET,FULTON STREET,982466,197787,PBMS,MANHATTAN,White,Bald,Underweight,Brown,Other
96,98.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,33.0,6.0,180.0,0.0,POM,1,SGT,1,1,0,0,0,0,2019-09-01,05:48:00,2019,September,Sunday,S,T,Transit,1,B,80 BROADWAY,BROADWAY,980917,196981,PBMS,MANHATTAN,Black,Black,Medium,Black,Petit Larceny
97,99.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22.0,6.0,140.0,1.0,POM,1,SGT,1,1,0,0,0,0,2019-09-03,10:51:00,2019,September,Tuesday,O,P,PSB,1,D,437 BROADWAY,BROADWAY,983905,201653,PBMS,MANHATTAN,Black,Black,Medium,Black,Petit Larceny
98,100.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,28.0,5.0,170.0,0.0,POM,1,LT,1,1,0,0,0,0,2019-09-08,05:12:00,2019,September,Sunday,O,P,PSB,1,B,BROADWAY && BEAVER STREET,BROADWAY,980555,196138,PBMS,MANHATTAN,Black,Black,Medium,Black,Assult
99,101.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,27.0,5.0,130.0,0.0,POF,1,LT,1,1,0,0,0,0,2019-09-10,04:04:00,2019,September,Tuesday,S,T,Transit,1,B,BROADWAY && WALL STREET,BROADWAY,981005,197131,PBMS,MANHATTAN,Black,Black,Thin,Black,Robbery
100,102.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,21.0,6.0,160.0,0.0,POM,1,SGT,1,0,0,1,1,0,2019-09-11,02:11:00,2019,September,Wednesday,O,P,PSB,1,A,FRONT STREET && FULTON STREET,FRONT STREET,983220,196840,PBMS,MANHATTAN,White Hispanic,Brown,Thin,Brown,Robbery
101,103.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,47.0,6.0,150.0,0.0,POF,1,LT,1,1,0,0,0,0,2019-09-12,13:28:00,2019,September,Thursday,O,P,PSB,1,C,138 READE STREET,READE STREET,981559,200289,PBMS,MANHATTAN,Black Hispanic,Bald,Thin,Brown,Petit Larceny
102,104.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,59.0,6.0,230.0,0.0,POM,447,SGT,447,1,0,0,0,0,2019-09-15,14:45:00,2019,September,Sunday,I,P,PSB,1,B,3 SOUTH STREET,SOUTH STREET,980829,194864,PBMS,MANHATTAN,Black,Black,Medium,Black,Terrorism
103,105.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,38.0,6.0,160.0,0.0,POM,849,LT,849,1,0,0,0,0,2019-09-20,07:02:00,2019,September,Friday,S,T,Transit,1,B,BATTERY PLACE && STATE STREET,BATTERY PLACE,980295,195926,PBMS,MANHATTAN,White,Blonde,Thin,Blue,Other
104,106.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,16.0,6.0,170.0,0.0,POM,108,POM,108,1,0,0,0,0,2019-09-20,14:00:00,2019,September,Friday,I,P,PSB,1,A,144 FULTON STREET,FULTON STREET,981903,198159,PBMS,MANHATTAN,Black,Black,Underweight,Black,Other
105,107.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,25.0,6.0,150.0,0.0,POM,849,SGT,849,1,0,0,0,0,2019-09-20,16:55:00,2019,September,Friday,S,T,Transit,1,A,200 BROADWAY,BROADWAY,981657,198143,PBMS,MANHATTAN,Black,Black,Thin,Black,Terrorism
106,108.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,49.0,6.0,175.0,0.0,POF,1,SGT,1,0,0,0,1,0,2019-09-25,18:59:00,2019,September,Wednesday,O,P,PSB,1,D,WEST HOUSTON STREET && WOOSTER STREET,WEST HOUSTON STREET,984494,203976,PBMS,MANHATTAN,Black,Black,Thin,Black,Petit Larceny
107,109.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,55.0,5.0,150.0,0.0,POM,849,SGT,849,1,0,0,0,0,2019-09-26,04:25:00,2019,September,Thursday,S,T,Transit,1,C,CHURCH STREET && CORTLANDT STREET,CHURCH STREET,981136,198083,PBMS,MANHATTAN,White,Brown,Thin,Brown,Assult
108,110.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,31.0,6.0,200.0,0.0,POM,1,SGT,1,1,0,0,0,0,2019-09-26,14:10:00,2019,September,Thursday,I,P,PSB,1,A,182 BROADWAY,BROADWAY,981551,197981,PBMS,MANHATTAN,Black,Black,Thin,Black,Other
109,111.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,18.0,5.0,150.0,1.0,POM,1,SGT,1,1,0,0,0,0,2019-10-04,19:03:00,2019,October,Friday,O,P,PSB,1,D,82 GREENE STREET,GREENE STREET,984081,202863,PBMS,MANHATTAN,White Hispanic,Brown,Medium,Brown,Grand Larceny
110,112.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,30.0,6.0,180.0,0.0,POM,5,SGT,5,1,0,0,0,0,2019-10-06,19:36:00,2019,October,Sunday,O,P,PSB,1,C,CANAL STREET && BROADWAY,CANAL STREET,983728,201372,PBMS,MANHATTAN,Black,Black,Medium,Black,Grand Larceny
111,113.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50.0,6.0,150.0,1.0,POM,1,SGT,1,1,0,0,0,0,2019-10-08,18:33:00,2019,October,Tuesday,O,P,PSB,1,C,375 GREENWICH STREET,GREENWICH STREET,981411,201484,PBMS,MANHATTAN,Black,Black,Thin,Black,Grand Larceny
112,114.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,45.0,6.0,200.0,1.0,POM,1,SGT,1,1,0,0,0,0,2019-10-08,18:33:00,2019,October,Tuesday,O,P,PSB,1,C,375 GREENWICH STREET,GREENWICH STREET,981411,201484,PBMS,MANHATTAN,Black,Black,Heavy,Black,Grand Larceny
113,115.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50.0,5.0,160.0,1.0,POM,1,SGT,1,1,0,0,0,0,2019-10-08,18:33:00,2019,October,Tuesday,O,P,PSB,1,C,375 GREENWICH STREET,GREENWICH STREET,981411,201484,PBMS,MANHATTAN,Black,Black,Thin,Black,Grand Larceny
114,116.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,45.0,6.0,150.0,0.0,POM,1,SGT,1,1,0,0,0,0,2019-10-16,16:45:00,2019,October,Wednesday,I,P,PSB,1,C,250 BROADWAY,BROADWAY,982226,199035,PBMS,MANHATTAN,Black,Black,Thin,Black,Petit Larceny
115,117.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,32.0,6.0,160.0,0.0,POM,1,LT,1,1,0,0,0,0,2019-10-18,05:46:00,2019,October,Friday,O,P,PSB,1,D,116 GREENE STREET,GREENE STREET,984357,203294,PBMS,MANHATTAN,White Hispanic,Bald,Medium,Brown,Burglary
116,118.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15.0,6.0,130.0,0.0,POM,5,SGT,5,0,0,1,1,0,2019-10-23,03:27:00,2019,October,Wednesday,S,P,PSB,1,C,WEST BROADWAY && AVENUE OF THE AMERICAS,WEST BROADWAY,982806,201821,PBMS,MANHATTAN,Black,Black,Thin,Black,Robbery
117,119.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,16.0,6.0,150.0,0.0,POM,5,SGT,5,0,0,1,1,0,2019-10-23,03:27:00,2019,October,Wednesday,S,T,Transit,1,C,WEST BROADWAY && AVENUE OF THE AMERICAS,WEST BROADWAY,982806,201821,PBMS,MANHATTAN,Black,Black,Medium,Black,Robbery
118,120.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,26.0,6.0,180.0,0.0,POM,1,SGT,1,1,0,0,0,0,2019-10-24,20:04:00,2019,October,Thursday,S,P,PSB,1,C,WEST BROADWAY && AVENUE OF THE AMERICAS,WEST BROADWAY,982806,201821,PBMS,MANHATTAN,Black,Black,Medium,Black,Assult
119,121.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,28.0,6.0,150.0,0.0,POM,1,LT,1,1,0,0,0,0,2019-10-31,14:43:00,2019,October,Thursday,O,P,PSB,1,D,7 MERCER STREET,MERCER STREET,983664,201767,PBMS,MANHATTAN,Black,Black,Thin,Black,Grand Larceny
120,122.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,43.0,6.0,170.0,0.0,POM,574,SGT,574,1,0,0,0,0,2019-11-05,23:37:00,2019,November,Tuesday,I,P,PSB,1,C,85 WEST STREET,WEST STREET,980179,197864,PBMS,MANHATTAN,White,Brown,Medium,Brown,Criminal Tresspass
121,123.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,49.0,5.0,217.0,0.0,POM,1,SGT,1,1,0,0,0,0,2019-11-06,03:46:00,2019,November,Wednesday,O,P,PSB,1,D,19 VANDAM STREET,VANDAM STREET,982976,203903,PBMS,MANHATTAN,Black,Bald,Medium,Black,Robbery
122,124.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,35.0,6.0,150.0,1.0,POM,849,LT,849,1,0,0,0,0,2019-11-08,06:55:00,2019,November,Friday,S,T,Transit,1,A,WALL STREET && WILLIAM STREET,WALL STREET,981615,196630,PBMS,MANHATTAN,Asian / Pacific Islander,Black,Thin,Black,Other
123,125.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,40.0,6.0,190.0,0.0,POM,861,SGT,861,1,0,0,0,0,2019-11-06,19:40:00,2019,November,Wednesday,S,T,Transit,1,B,WALL STREET && BROADWAY,WALL STREET,981005,197131,PBMS,MANHATTAN,Black,Bald,Medium,Black,CPW
124,126.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,29.0,6.0,185.0,0.0,POM,1,SGT,1,1,0,0,0,0,2019-11-12,11:16:00,2019,November,Tuesday,O,P,PSB,1,D,60 GREENE STREET,GREENE STREET,983933,202631,PBMS,MANHATTAN,Black,Black,Medium,Black,Petit Larceny
125,127.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,28.0,5.0,160.0,0.0,POM,1,LT,1,0,0,1,1,0,2019-11-13,18:02:00,2019,November,Wednesday,O,P,PSB,1,D,99 PRINCE STREET,PRINCE STREET,984549,203344,PBMS,MANHATTAN,Black,Black,Medium,Black,Grand Larceny
126,128.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,30.0,6.0,200.0,0.0,POM,1,SGT,1,1,0,0,0,0,2019-11-15,18:35:00,2019,November,Friday,O,P,PSB,1,D,GRAND STREET && THOMPSON STREET,GRAND STREET,983017,202582,PBMS,MANHATTAN,Black,Black,Medium,Black,Petit Larceny
